Data,ETH,BNB,SOL,SUI,AVAX,TIA,MANTRA,NEAR,SEI,ARB,GMX,FLOKI,MANTA,FET,NOT,ATH,GALA,VENOM,FOXY,SHRAP,COREUM,ASTER,FITFI,UOS,BRISE,NATIX,SOIL,SENATE,MUBI,LUNC,TOKEN,GNS,RSR,WOO,AXS,L3,MORE,RIZ,LINGO,LUMIA,ZEUS,SIDUS,MLC,CARV,MXNA,0g,BLUAI,MANTRA.1,PUMP
21/05/2026,2111.14,648.84,85.73,1.092,9.3,0.396837,0.00934654,1.74,0.061429,0.10912,6.95,3.019e-05,0.07616,0.191684,0.0004781,0.00596848,0.00333386,0.01680273,0.00011961,0.00048569,0.01265062,0.720099,0.00050978,0.0060924,2.2963e-08,9.776e-05,0.079812,0.00013142,0.00071099,7.648e-05,0.0029239,0.457547,0.00173989,0.01712199,1.19,0.0102229,5.689e-05,0.00016646,0.00776525,0.099965,0.00461791,1.826e-05,0.01909132,0.055773,0.00505497,0.492535,0.00911823,,0.00175027
22/05/2026,2119.89,654.75,86.97,1.1,9.47,0.438534,0.00972494,2.21,0.064029,0.112217,6.94,3.066e-05,0.080521,0.214587,0.0004759,0.00649316,0.00342367,0.01662992,0.00011702,0.00051937,0.01268614,0.689992,0.00048482,0.00606209,2.2817e-08,0.00010115,0.080381,0.00013086,0.00069424,8.156e-05,0.0029923,0.465478,0.00175654,0.01716357,1.22,0.01006234,6.428e-05,0.00014734,0.00780304,0.101543,0.00462806,1.849e-05,0.01890281,0.056136,0.00504223,0.489788,0.00921273,,0.00183242
23/05/2026,2027.44,639.74,81.98,1.003,8.88,0.401239,0.00887894,2.07,0.058675,0.104477,6.76,2.829e-05,0.074662,0.192959,0.00044554,0.00589597,0.00310855,0.01646884,0.00011476,0.00049209,0.01235936,0.667284,0.00050596,0.00597299,2.2174e-08,0.00011236,0.079579,0.00012564,0.00065808,7.883e-05,0.0027824,0.458041,0.00162187,0.01595391,1.13,0.00999608,6.081e-05,0.00014601,0.00779622,0.097823,0.00421129,1.016e-05,0.01908648,0.052101,0.00594394,0.465667,0.00987928,,0.00164265
24/05/2026,2119.36,657.85,86.44,1.062,9.34,0.427772,0.00948525,2.37,0.061874,0.107456,6.81,2.969e-05,0.080877,0.214138,0.00046202,0.00640383,0.00326213,0.0165334,0.00010685,0.00052191,0.01235936,0.688634,0.00050153,0.00627542,2.2526e-08,0.00010727,0.076112,0.00012988,0.00066518,8.05e-05,0.00291641,0.49332,0.00169322,0.01694979,1.18,0.00988351,6.051e-05,0.00016735,0.00782218,0.109177,0.00427889,9.93e-06,0.01927873,0.054875,0.00578756,0.48232,0.01122534,,0.00177653
25/05/2026,2113.61,660.49,85.89,1.044,9.4,0.435863,0.0094083,2.45,0.062041,0.10773,6.76,2.964e-05,0.081184,0.213859,0.00047473,0.00625396,0.00327092,0.01579695,0.00010596,0.0005081,0.01199538,0.708927,0.00048633,0.00627353,2.2394e-08,0.00010792,0.072518,0.00012818,0.00064645,8.243e-05,0.00285956,0.495693,0.00166825,0.01696892,1.16,0.00984701,5.96e-05,0.00018001,0.00778865,0.107783,0.00415397,1.138e-05,0.01970496,0.054847,0.00564804,0.47786,0.01181322,,0.00178631
27/05/2026,2077.53,653.94,83.75,0.995926,9.14,0.449356,0.0088557,2.46,0.070878,0.108448,6.41,2.916e-05,0.075058,0.239904,0.00045127,0.00677183,0.00321025,0.01540819,0.00010378,0.00051255,0.01139,0.693811,0.00045599,0.00599842,2.2093e-08,0.00011524,0.071626,0.00012499,0.00059556,9.235e-05,0.00267366,0.471644,0.00158632,0.0168233,1.17,0.00941217,5.363e-05,0.0001602,0.00774159,0.101137,0.00414738,9.98e-06,0.01937276,0.051664,0.00692133,0.430793,0.01132418,,0.00179927
28/05/2026,1990.94,633.24,80.92,0.914486,8.82,0.41813,0.00808089,2.39,0.067525,0.1027,6.09,2.745e-05,0.076036,0.222359,0.00043019,0.00576358,0.0030064,0.01534818,0.00010898,0.00045542,0.01032378,0.662847,0.00041133,0.00597248,2.1047e-08,0.00010539,0.076606,0.00012359,0.00056445,8.422e-05,0.00253755,0.464644,0.00157854,0.01588992,1.086,0.00900533,5.377e-05,0.00017104,0.00750694,0.095491,0.00400797,9.3e-06,0.01929362,0.04875158,0.00679551,0.411928,0.01148386,,0.00166704
29/05/2026,2010.22,639.7,82.1,0.918021,8.91,0.414488,0.00805585,2.5,0.067104,0.104404,6.23,2.756e-05,0.077804,0.239241,0.0004406,0.00596399,0.00309056,0.0149912,0.00010985,0.00047406,0.00958831,0.669277,0.00039215,0.00592405,2.0962e-08,0.00010699,0.076008,0.00012359,0.0006002,8.081e-05,0.00258251,0.465302,0.00168767,0.01620946,1.15,0.00893223,0.00010094,0.00019465,0.00736002,0.100562,0.00380128,1.011e-05,0.01663368,0.04931461,0.00741239,0.422522,0.01158316,,0.00169637
30/05/2026,2012.52,671.01,82.13,0.896338,8.89,0.412873,0.00829901,2.42,0.064939,0.104229,6.42,2.795e-05,0.081068,0.253683,0.00044193,0.00590516,0.00310234,0.01502787,0.0001127,0.00046356,0.00950952,0.689215,0.00039665,0.00583261,2.1436e-08,0.0001137,0.075512,0.00012087,0.00060122,8.047e-05,0.00266746,0.496868,0.00170041,0.01661194,1.23,0.00861124,7.832e-05,0.00016917,0.00731374,0.102907,0.00372177,9.81e-06,0.01704293,0.050717,0.00778302,0.429941,0.01110578,,0.00174549
31/05/2026,2024.56,723.6,82.82,0.90586,9.01,0.400839,0.00848368,2.27,0.066972,0.103161,6.68,2.88e-05,0.078407,0.272309,0.0004536,0.00588943,0.00310472,0.0152757,0.00010979,0.00046745,0.00950952,0.743228,0.0003998,0.00600666,2.2483e-08,0.00011947,0.073983,0.00012603,0.00057431,8.196e-05,0.00302636,0.500588,0.00166944,0.01660111,1.18,0.00877116,6.823e-05,0.00016494,0.00765947,0.10705,0.00298772,9.95e-06,0.01660095,0.05136,0.00891108,0.420326,0.01146886,,0.00178616
01/06/2026,1984.34,694.18,80.81,0.879333,8.84,0.385485,0.00837564,2.36,0.066707,0.100575,6.66,2.833e-05,0.075952,0.271965,0.00046552,0.00580055,0.00308225,0.01502836,0.00011179,0.00046115,0.00950952,0.689324,0.00038871,0.00574952,2.1921e-08,0.00011472,0.072239,0.00012715,0.00057882,8.196e-05,0.00282458,0.489602,0.0015867,0.01650297,1.17,0.00879948,6.177e-05,0.00018379,0.00766848,0.101915,0.00282113,9.9e-06,0.01645924,0.050291,0.00875736,0.408566,0.01196008,,0.00175483
02/06/2026,1978.97,678.22,79.21,0.847947,8.72,0.393318,0.00812762,2.7,0.067925,0.098302,6.69,2.805e-05,0.076026,0.274955,0.00047338,0.00586837,0.00305309,0.01496177,0.00010994,0.00043702,0.01093187,0.685926,0.00038342,0.00544568,2.1471e-08,0.00011161,0.072222,0.0001502,0.00057233,7.74e-05,0.00274463,0.513238,0.00157633,0.01659846,1.16,0.0079603,8.697e-05,0.00016719,0.00765591,0.101395,0.00261528,1.268e-05,0.01634478,0.0495703,0.00811526,0.410463,0.01281807,,0.00181525
03/06/2026,1875.6,638.29,75.14,0.831753,8.3,0.38313,0.00830218,2.86,0.063917,0.096611,6.39,2.734e-05,0.076855,0.264832,0.00046904,0.00558589,0.00296603,0.01500101,0.00010784,0.00045337,0.00918572,0.678186,0.00035335,0.00537917,2.0324e-08,0.00011688,0.070813,0.00014156,0.00055569,7.124e-05,0.00284138,0.505877,0.00156914,0.01621919,1.16,0.00764965,6.957e-05,0.00017903,0.00755414,0.102241,0.00246159,1.076e-05,0.01665691,0.04811862,0.00835531,0.383526,0.0127352,,0.00175451
04/06/2026,1756.16,593.12,68.39,0.772547,7.64,0.334605,0.0073089,2.37,0.052924,0.087225,5.67,2.441e-05,0.077025,0.226982,0.00040294,0.00473878,0.00265375,0.01424859,9.978e-05,0.00038094,0.00857584,0.658437,0.00033387,0.00488811,1.9734e-08,0.00010435,0.069569,0.00014011,0.0005363,6.622e-05,0.00259026,0.490109,0.00140661,0.01443059,0.999071,0.00752734,6.092e-05,0.0001745,0.00744427,0.090377,0.00231094,4.59e-06,0.01681257,0.0421717,0.00785976,0.346649,0.01325429,,0.00165561
05/06/2026,1673.41,591.07,66.31,0.718165,7.18,0.315646,0.00700887,2.03,0.04959588,0.083906,5.55,2.412e-05,0.080076,0.200418,0.00038407,0.00446914,0.00257291,0.01399584,9.788e-05,0.00036672,0.00866713,0.660329,0.00034849,0.00459879,1.9379e-08,9.647e-05,0.069095,0.0001395,0.00049711,6.303e-05,0.00258803,0.483539,0.00135604,0.01375101,0.965117,0.00766043,2.417e-05,0.00015928,0.00736381,0.085668,0.00241054,1.39e-06,0.01557081,0.03962445,0.00651347,0.319405,0.01265436,,0.00154456
06/06/2026,1580.82,580.08,63.22,0.711639,6.75,0.30087,0.00693127,1.93,0.04796507,0.080067,5.43,2.361e-05,0.083793,0.198485,0.00037284,0.00428951,0.00249636,0.01297693,9.008e-05,0.00038056,0.0085487,0.613879,0.00028963,0.00491877,1.9078e-08,8.843e-05,0.066883,0.000135,0.00053748,6.059e-05,0.00245765,0.457258,0.00132387,0.01309778,0.920698,0.00705099,1.388e-05,0.00014207,0.0072434,0.081756,0.00191333,1.3e-06,0.01426276,0.03768474,0.00662607,0.296217,0.01828604,,0.00142888
07/06/2026,1634.85,593.17,65.06,0.760777,6.79,0.31677,0.00714746,1.91,0.050364,0.082984,5.71,2.48e-05,0.083382,0.20692,0.00038935,0.0043945,0.00261336,0.01326519,9.095e-05,0.00038358,0.00858774,0.638754,0.00030714,0.00449329,1.9344e-08,9.243e-05,0.066776,0.00013355,0.00055948,6.747e-05,0.00261206,0.470672,0.00138555,0.01350028,0.954083,0.00729876,1.276e-05,0.00015708,0.00722207,0.083572,0.00213573,1.7e-06,0.01479916,0.03845912,0.00719198,0.31195,0.01260079,,0.00150609
08/06/2026,1681.85,601.99,66.68,0.758954,6.78,0.322531,0.00741129,2.13,0.050243,0.083356,5.75,2.501e-05,0.076316,0.213683,0.00038373,0.00460229,0.00266182,0.01262885,9.698e-05,0.00040767,0.00846284,0.631769,0.00028843,0.00449831,1.9541e-08,9.257e-05,0.065708,0.00014493,0.00054399,7.016e-05,0.00261578,0.485193,0.00141159,0.01364517,0.962313,0.00712152,1.154e-05,0.00014912,0.00723812,0.08333,0.00251116,1.22e-06,0.01459933,0.03882675,0.00700291,0.310664,0.01432179,,0.00158883
09/06/2026,1672.35,599.03,66.16,0.744867,6.67,0.316784,0.00715356,2.14,0.04789685,0.080511,5.59,2.415e-05,0.077994,0.206073,0.00037324,0.00445482,0.00259221,0.01269568,0.00010202,0.00035782,0.00841049,0.617827,0.00032116,0.00434583,1.9658e-08,9.172e-05,0.066661,0.00014253,0.00055701,7.069e-05,0.00261734,0.497982,0.0013906,0.01300433,0.928976,0.00687654,1.068e-05,0.000147,0.00720553,0.08025,0.0024868,1.61e-06,0.01487507,0.03724737,0.00669565,0.300619,0.01317366,,0.00155966
10/06/2026,1624.79,584.05,63.47,0.740103,6.48,0.317053,0.00764148,2.06,0.0471419,0.078875,5.49,2.387e-05,0.077681,0.195575,0.00037306,0.00438538,0.00254144,0.01230053,9.698e-05,0.00034084,0.00832714,0.618601,0.00030411,0.00412091,1.883e-08,9.062e-05,0.065726,0.00014045,0.00052306,6.851e-05,0.00252128,0.500974,0.00133613,0.01273643,0.905832,0.0067264,1.056e-05,0.00014151,0.00714298,0.078029,0.00221946,2.41e-06,0.01510056,0.03766825,0.00677339,0.287388,0.01199734,,0.00146522
11/06/2026,1660.63,598.77,65.51,0.752082,6.58,0.322116,0.00762539,2.02,0.04862203,0.081162,5.42,2.472e-05,0.081149,0.189071,0.00041227,0.00442667,0.00269922,0.01240336,9.541e-05,0.00040105,0.00832714,0.629122,0.00030635,0.00402277,1.9203e-08,8.656e-05,0.065417,0.00011535,0.00052883,7.017e-05,0.00259825,0.525707,0.00135773,0.0129707,0.921468,0.00674462,1.002e-05,0.00012904,0.00722741,0.079224,0.00224493,2.6e-06,0.01427959,0.03798093,0.00676272,0.291445,0.01200945,,0.00144421
12/06/2026,1673.53,605.08,66.78,0.755718,6.63,0.326993,0.00760446,2.1,0.051809,0.084139,5.58,2.48e-05,0.080351,0.191833,0.00041516,0.00446619,0.00267081,0.01246127,9.575e-05,0.00037135,0.00860035,0.626202,0.00031686,0.00410059,1.9367e-08,9.04e-05,0.066681,0.0001309,0.00053166,7.167e-05,0.00259267,0.61676,0.00135837,0.01322141,0.954859,0.00670503,1.002e-05,0.00013507,0.00723325,0.092974,0.00226981,2.6e-06,0.01424829,0.04040674,0.00653366,0.290963,0.01302179,,0.00148564
13/06/2026,1673.07,603.2,67.31,0.764951,6.65,0.333883,0.00768202,2.02,0.054228,0.085542,5.61,2.49e-05,0.086362,0.190459,0.00050671,0.00449777,0.00268854,0.01232899,9.6e-05,0.00037212,0.00884861,0.636055,0.00030336,0.0043117,1.9361e-08,8.768e-05,0.0654,0.00012879,0.00052577,7.397e-05,0.00255647,0.584671,0.00136058,0.01329341,0.970855,0.00661302,1.002e-05,0.00013657,0.00724361,0.089504,0.00210957,3.11e-06,0.01437608,0.04101044,0.0064903,0.295802,0.01295477,,0.00154013
14/06/2026,1675.39,611.77,68.34,0.759492,6.66,0.339266,0.00769367,2.12,0.053415,0.083433,5.59,2.499e-05,0.082004,0.212607,0.0004786,0.00463625,0.00261788,0.01175516,9.496e-05,0.00036899,0.00892569,0.6311,0.00028848,0.0042821,1.9441e-08,9.319e-05,0.066053,0.00013141,0.00053103,7.182e-05,0.00258811,0.592846,0.00140084,0.01320703,0.956821,0.00664857,1.002e-05,0.00013374,0.00690817,0.090788,0.00217048,3.3e-06,0.01419084,0.04087884,0.00619804,0.295034,0.01340333,,0.00152733
15/06/2026,1774.71,623.66,72.76,0.812677,6.93,0.365664,0.00801342,2.47,0.055576,0.088223,5.94,2.683e-05,0.082609,0.219522,0.00047193,0.00509104,0.00277627,0.01174085,9.419e-05,0.00034561,0.00892569,0.641446,0.00026668,0.00447582,1.9599e-08,9.719e-05,0.06617,0.00013734,0.00053392,7.319e-05,0.00266935,0.60676,0.00144424,0.01407671,1.01,0.00694625,1.002e-05,0.00012464,0.00726554,0.093839,0.00224111,3.3e-06,0.01486,0.04270531,0.00621857,0.315034,0.01395744,,0.00162078
16/06/2026,1796.23,613.35,74.59,0.794015,6.94,0.378731,0.00804103,2.43,0.054107,0.086594,5.89,2.641e-05,0.082468,0.211899,0.00043839,0.00494046,0.00274059,0.0124319,9.522e-05,0.00036951,0.00892569,0.663865,0.00024622,0.00443807,1.9788e-08,0.00010072,0.066009,0.00013734,0.00060606,7.118e-05,0.00260609,0.602821,0.00145156,0.0139161,1.003,0.0067851,1.002e-05,0.00011815,0.00733552,0.090737,0.00212352,3.1e-06,0.01466797,0.04292622,0.00583807,0.303351,0.01393008,,0.00157406
17/06/2026,1764.53,602.83,71.95,0.785569,6.8,0.399796,0.00813651,2.28,0.054328,0.085902,5.85,2.61e-05,0.07801,0.205472,0.00040995,0.00492681,0.00267041,0.01198699,9.177e-05,0.00036918,0.00892569,0.657782,0.00024366,0.00443022,1.9055e-08,9.029e-05,0.066423,0.00013734,0.00066062,7.292e-05,0.00248353,0.582672,0.00139993,0.01365159,0.991656,0.00653451,1.002e-05,0.00012033,0.00732479,0.097844,0.00219112,2.91e-06,0.01458583,0.04186167,0.00586678,0.295403,0.014424,,0.00146775
18/06/2026,1746.62,590.24,71.41,0.750562,6.65,0.391322,0.00810234,2.22,0.054397,0.084817,5.76,2.589e-05,0.08232,0.199358,0.00041442,0.00474675,0.0026421,0.01229984,8.927e-05,0.00036072,0.00892569,0.675994,0.00024021,0.00443129,1.875e-08,8.86e-05,0.06641,0.00013638,0.00065649,7.187e-05,0.00246503,0.580697,0.0013424,0.01328437,0.973841,0.00629265,1.002e-05,0.00013975,0.00749036,0.103125,0.00219916,3.31e-06,0.01457235,0.04111067,0.00579941,0.283101,0.01605254,,0.00150047
19/06/2026,1688.74,572.05,68.13,0.709804,6.02,0.376668,0.0075344,2.11,0.053193,0.082266,5.59,2.595e-05,0.079442,0.190585,0.00039533,0.00467037,0.00253114,0.01219668,8.89e-05,0.00034367,0.00892569,0.620827,0.00022758,0.00432824,1.8293e-08,9.023e-05,0.066178,0.00013545,0.00055983,6.804e-05,0.00253209,0.561296,0.00129077,0.01265682,0.934867,0.00608763,1.002e-05,0.0001391,0.00804971,0.104777,0.00200745,2.88e-06,0.01398881,0.04036533,0.00579684,0.267288,0.01548005,,0.00136627
20/06/2026,1727.9,587.36,71.51,0.720271,6.18,0.381947,0.00739569,2.15,0.055238,0.084428,6.24,2.59e-05,0.080007,0.190245,0.00040647,0.00473472,0.00265741,0.01196148,8.894e-05,0.00039678,0.00892569,0.648295,0.00024724,0.00440375,1.8377e-08,9.058e-05,0.066605,0.00013545,0.0005661,6.92e-05,0.00252871,0.571328,0.00130921,0.01292107,1.13,0.00617738,1.002e-05,0.00013402,0.00804834,0.122991,0.00205016,4.76e-06,0.01387263,0.0402056,0.00579112,0.268381,0.01564308,,0.00138175
21/06/2026,1733.53,590.69,74.08,0.711832,6.29,0.377557,0.00761266,2.26,0.055132,0.084504,6.05,2.588e-05,0.08227,0.188402,0.00041752,0.00475661,0.00269449,0.01194362,8.885e-05,0.00041204,0.00764227,0.645301,0.00022975,0.00439851,1.8496e-08,8.91e-05,0.066662,0.00011703,0.00053443,6.786e-05,0.0025347,0.582776,0.00131879,0.01292019,1.14,0.00611386,1.002e-05,0.00012793,0.00926714,0.116,0.00209087,3.24e-06,0.0130691,0.04076565,0.0058142,0.272061,0.01402482,,0.00150317
22/06/2026,1763.48,599.03,74.38,0.73441,6.36,0.397689,0.00757313,2.18,0.055952,0.086027,5.95,2.58e-05,0.079257,0.187059,0.00041551,0.00486935,0.00264919,0.01190568,8.509e-05,0.00044433,0.00878047,0.643018,0.00021863,0.0045155,1.8511e-08,8.918e-05,0.066036,0.0001211,0.0005453,6.709e-05,0.00253666,0.576231,0.00132149,0.01296402,1.057,0.00581254,1.002e-05,0.00012135,0.01007063,0.125221,0.00203215,3.2e-06,0.01284352,0.03993352,0.00580274,0.277478,0.01418017,,0.00152578
23/06/2026,1652.88,571.86,68.85,0.691972,6.2,0.373673,0.00697716,1.99,0.052511,0.077789,5.55,2.393e-05,0.077861,0.171341,0.00039298,0.0045102,0.00242112,0.01210649,8.196e-05,0.00040645,0.00863688,0.617903,0.00015874,0.00424763,1.821e-08,8.763e-05,0.066091,0.00011889,0.00051261,6.393e-05,0.00240573,0.544957,0.00123029,0.01196377,1.039,0.00570065,1.002e-05,0.00011531,0.00980142,0.122769,0.00198209,3.3e-06,0.01280205,0.03354107,0.00573339,0.247403,0.01440378,,0.00138348
24/06/2026,1662.76,575.7,69.11,0.698274,6.41,0.371948,0.00716021,1.96,0.052671,0.07816,5.49,2.373e-05,0.078684,0.173092,0.000391,0.00436479,0.00240429,0.01169491,7.785e-05,0.00041608,0.00809833,0.629215,0.00014411,0.00404351,1.789e-08,8.939e-05,0.065538,0.00011138,0.00051745,6.275e-05,0.00239978,0.541361,0.00127914,0.0119787,1.04,0.00645784,1.002e-05,0.00010301,0.00945806,0.121098,0.00193498,3.2e-06,0.01295332,0.03314392,0.00566075,0.241343,0.01588428,,0.00140226
25/06/2026,1645.31,567.74,68.72,0.694578,6.49,0.375897,0.00676616,1.95,0.0594,0.076789,5.44,2.338e-05,0.082836,0.175434,0.00038649,0.00413108,0.00238562,0.01185175,7.198e-05,0.00041263,0.00836969,0.621517,0.0001511,0.00386165,1.7454e-08,8.442e-05,0.06199,0.00010852,0.00051146,6.138e-05,0.00240913,0.525472,0.00126678,0.01165305,1.046,0.0064538,1.002e-05,9.961e-05,0.00961572,0.135308,0.00186117,3.3e-06,0.01249681,0.03766886,0.00553875,0.234824,0.01439376,,0.00128922
26/06/2026,1551.48,564.09,68.99,0.674052,6.15,0.354934,0.0066283,1.8,0.05283,0.072018,5.29,2.193e-05,0.083881,0.16593,0.00038438,0.0041316,0.00227614,0.01156538,7.004e-05,0.00036937,0.00928159,0.618942,0.00014183,0.00376617,1.7234e-08,8.493e-05,0.098064,0.00010785,0.00051377,6.316e-05,0.00230867,0.511794,0.00121231,0.01110139,0.997697,0.00680184,1.002e-05,9.901e-05,0.00922275,0.134976,0.00191658,3.3e-06,0.01174765,0.0384769,0.00554069,0.211852,0.01481587,,0.00121522
27/06/2026,1577.86,563.62,71.66,0.701871,6.52,0.38125,0.00671482,1.79,0.05183,0.074237,5.56,2.177e-05,0.079143,0.179207,0.00037722,0.00429383,0.00230069,0.01096841,7.104e-05,0.00037882,0.00928159,0.62887,0.00014792,0.00384764,1.7049e-08,8.462e-05,0.093126,0.00010785,0.00051251,6.226e-05,0.00232443,0.523208,0.00119316,0.01116969,0.994583,0.00629176,1.002e-05,9.839e-05,0.00923077,0.120047,0.00191439,3.2e-06,0.01241997,0.03796099,0.00558966,0.214832,0.01419475,,0.00129901
28/06/2026,1577.76,555.2,71.69,0.685854,6.36,0.375495,0.00667532,1.88,0.050068,0.073902,5.42,2.167e-05,0.08835,0.172551,0.00038023,0.004168,0.00226587,0.01098728,7.095e-05,0.00036045,0.01006474,0.620206,0.00013109,0.00391274,1.7056e-08,8.771e-05,0.085152,0.00010785,0.00050465,6.1e-05,0.00230444,0.513712,0.00118535,0.01103102,0.975941,0.00634925,1.002e-05,9.859e-05,0.00922579,0.11457,0.00191646,3.2e-06,0.01093719,0.03712574,0.00542804,0.225962,0.01324837,,0.00144921
29/06/2026,1569.76,550.45,72.33,0.688904,6.58,0.389492,0.00666218,1.83,0.04976766,0.075683,5.38,2.183e-05,0.082672,0.176456,0.00038475,0.00421322,0.00227912,0.01069746,7.088e-05,0.00036069,0.01069426,0.631003,0.00013416,0.00371667,1.6918e-08,8.488e-05,0.08488,0.00010785,0.00050605,6.147e-05,0.00233459,0.515704,0.00114716,0.0107911,0.985261,0.00617215,1.002e-05,9.427e-05,0.00924666,0.121907,0.00193512,3.2e-06,0.01096364,0.03633702,0.00554044,0.218773,0.01313751,,0.00139069
30/06/2026,1581.58,549.15,73.62,0.69262,6.61,0.375402,0.00663203,1.84,0.0491546,0.07465,5.55,2.199e-05,0.067497,0.171317,0.00037163,0.00421437,0.00226853,0.01093844,7.167e-05,0.00037273,0.00988333,0.619233,0.00015628,0.00347875,1.6972e-08,8.396e-05,0.08256,0.00010785,0.00051495,5.978e-05,0.00229941,0.527655,0.00109355,0.01080488,0.966124,0.0058419,1.002e-05,9.483e-05,0.00939452,0.117212,0.00190493,3.09e-06,0.01093346,0.03617778,0.00538433,0.207001,0.01324181,,0.00145114
01/07/2026,1572.23,542.58,75.17,0.697008,6.63,0.367925,0.00655331,1.78,0.04724645,0.077405,5.38,2.151e-05,0.060295,0.177379,0.00037989,0.0042301,0.00227561,0.01134899,6.982e-05,0.00036852,0.00988333,0.627991,0.00016238,0.00346244,1.6506e-08,7.806e-05,0.081559,0.00010176,0.00051677,6.006e-05,0.00225329,0.593681,0.00106489,0.01071562,0.990234,0.00535489,1.002e-05,7.965e-05,0.00899103,0.109959,0.00182228,3.09e-06,0.01114062,0.03499332,0.00547287,0.200329,0.01335088,,0.0014232
02/07/2026,1637.99,553.98,79.3,0.735425,6.75,0.367903,0.00667797,1.94,0.04786524,0.078003,5.69,2.201e-05,0.05953,0.178984,0.0003876,0.00442974,0.00232877,0.01073284,7.091e-05,0.00038969,0.00988333,0.633715,0.00016633,0.00358122,1.6675e-08,7.863e-05,0.08387,9.575e-05,0.00051688,6.047e-05,0.00233157,0.617654,0.00112567,0.01118274,1.009,0.00537363,1.002e-05,7.638e-05,0.00883616,0.119537,0.00185227,3.1e-06,0.01105891,0.03715128,0.00548622,0.213304,0.0135135,,0.00153368
03/07/2026,1726.9,563.16,80.91,0.740558,6.84,0.393043,0.00675938,1.96,0.04939737,0.078334,5.97,2.264e-05,0.06131,0.1868,0.00038834,0.00450707,0.00238585,0.01043195,7.943e-05,0.0003902,0.00988333,0.639308,0.00014513,0.00360398,1.6824e-08,8.697e-05,0.085396,0.00010316,0.00053162,6.217e-05,0.00240314,0.631746,0.00119732,0.01144349,1.032,0.00538736,1.002e-05,7.592e-05,0.00900023,0.124314,0.00192146,3.1e-06,0.01113852,0.03611188,0.00545547,0.21457,0.01416238,,0.00155317
04/07/2026,1759.68,573.52,82.0,0.755691,6.85,0.389953,0.00690237,1.97,0.04941491,0.079655,5.92,2.374e-05,0.063228,0.184366,0.00041975,0.00450222,0.00236858,0.01016721,7.588e-05,0.00037214,0.00988333,0.639867,0.0001222,0.00369501,1.7194e-08,8.89e-05,0.085466,0.00010401,0.0005093,6.362e-05,0.00248823,0.65055,0.00119257,0.01194273,1.057,0.00611134,1.002e-05,7.504e-05,0.0089851,0.125484,0.00190345,3.09e-06,0.0114596,0.03694142,0.0053861,0.211924,0.01472604,,0.00160278
05/07/2026,1759.94,575.53,80.12,0.742953,6.79,0.395813,0.00670926,1.95,0.04846865,0.078318,5.85,2.344e-05,0.061657,0.176637,0.00041897,0.00446139,0.00229422,0.01008763,7.845e-05,0.00036135,0.00986404,0.639516,0.00013706,0.00361133,1.7172e-08,8.771e-05,0.085303,0.00010346,0.00049408,6.164e-05,0.00243328,0.62978,0.00118805,0.01177121,1.022,0.00575783,1.002e-05,7.506e-05,0.00884317,0.132305,0.00189387,3.09e-06,0.01118892,0.03648865,0.0055206,0.20543,0.01423232,,0.00152422
06/07/2026,1768.19,579.29,80.63,0.742827,6.84,0.381338,0.006826,2.03,0.04940766,0.07837,5.86,2.334e-05,0.062739,0.171105,0.00040749,0.00466294,0.00226414,0.01019828,7.86e-05,0.00034025,0.00983896,0.636284,0.00013809,0.00368832,1.7726e-08,8.416e-05,0.083516,0.00010425,0.00049731,6.092e-05,0.00244222,0.628829,0.00119209,0.01181806,1.005,0.00548735,1.002e-05,7.641e-05,0.00880073,0.142179,0.00447087,3.1e-06,0.01126512,0.03537423,0.00538619,0.210444,0.01404153,,0.00160915
07/07/2026,1779.92,578.4,81.31,0.741991,6.78,0.386246,0.00677452,2.01,0.04961663,0.079046,5.91,2.314e-05,0.062478,0.167564,0.00041061,0.00453681,0.00221862,0.01011156,7.755e-05,0.00037163,0.01027468,0.636606,0.00012386,0.0037154,1.7459e-08,8.343e-05,0.083404,0.00010543,0.00048574,6.111e-05,0.00240137,0.624038,0.00121077,0.01186149,1.005,0.00554612,1.002e-05,7.555e-05,0.00875963,0.135893,0.00314122,3.3e-06,0.01135748,0.03504999,0.0052516,0.205088,0.01453138,,0.00166475
08/07/2026,1730.36,560.62,77.1,0.700793,6.34,0.381189,0.00651833,1.87,0.0461225,0.075646,5.67,2.222e-05,0.058041,0.157365,0.00038255,0.00419354,0.00208081,0.01095024,7.449e-05,0.0003413,0.0098248,0.613685,0.00010787,0.00356468,1.6927e-08,8.211e-05,0.083263,0.00010344,0.00047501,5.931e-05,0.00227291,0.602101,0.00118616,0.01141424,0.963607,0.00546626,1.002e-05,7.45e-05,0.00869187,0.127869,0.00233477,2.7e-06,0.01397115,0.03295886,0.00533278,0.187999,0.01520513,,0.0014783
09/07/2026,1752.07,570.87,78.0,0.722224,6.69,0.403331,0.00653427,1.91,0.04771771,0.086357,5.87,2.285e-05,0.05765,0.159329,0.00038414,0.00428597,0.00212789,0.01015323,7.064e-05,0.00035468,0.0098248,0.623636,9.701e-05,0.00346425,1.7254e-08,7.765e-05,0.080216,0.00010141,0.00049087,6.151e-05,0.00230564,0.607254,0.00130503,0.01167578,1.007,0.00547988,1.002e-05,6.033e-05,0.00869032,0.12665,0.00296085,2.6e-06,0.01052419,0.03296204,0.00537552,0.193279,0.01652161,,0.00151807
